geo_description,label,year,description,estimate,moe,se,cv,file
"Forsyth County, NC",HD01_VD17,2008,Estimate; Female: - Associate's degree,1813,981.79,500.91,27.63,African American
"Guilford County, NC",HD01_VD17,2008,Estimate; Female: - Associate's degree,2492,949.62,484.5,19.44,African American
United States,HD01_VD18,2008,Estimate; Female: - Bachelor's degree,1509835,25973.28,13251.67,0.88,African American
North Carolina,HD01_VD18,2008,Estimate; Female: - Bachelor's degree,86462,5819.23,2968.99,3.43,African American
"Durham County, NC",HD01_VD18,2008,Estimate; Female: - Bachelor's degree,7037,1589.45,810.94,11.52,African American
"Forsyth County, NC",HD01_VD18,2008,Estimate; Female: - Bachelor's degree,4819,1340.43,683.89,14.19,African American
"Guilford County, NC",HD01_VD18,2008,Estimate; Female: - Bachelor's degree,8305,1739.57,887.54,10.69,African American
United States,HD01_VD19,2008,Estimate; Female: - Graduate degree,829845,19423.66,9910.03,1.19,African American
North Carolina,HD01_VD19,2008,Estimate; Female: - Graduate degree,35180,3337.36,1702.73,4.84,African American
"Durham County, NC",HD01_VD19,2008,Estimate; Female: - Graduate degree,4427,1348.77,688.15,15.54,African American
"Forsyth County, NC",HD01_VD19,2008,Estimate; Female: - Graduate degree,1958,753.02,384.19,19.62,African American
"Guilford County, NC",HD01_VD19,2008,Estimate; Female: - Graduate degree,3094,996.09,508.21,16.43,African American
United States,HD01_VD01,2009,Estimate; Total:,22975410,33835.91,17263.22,0.08,African American
North Carolina,HD01_VD01,2009,Estimate; Total:,1208179,8644.26,4410.34,0.37,African American
"Durham County, NC",HD01_VD01,2009,Estimate; Total:,60566,1392.85,710.64,1.17,African American
"Forsyth County, NC",HD01_VD01,2009,Estimate; Total:,55056,836.43,426.75,0.78,African American
"Guilford County, NC",HD01_VD01,2009,Estimate; Total:,89521,1168.85,596.35,0.67,African American
United States,HD01_VD02,2009,Estimate; Male:,10467310,23689.19,12086.32,0.12,African American
North Carolina,HD01_VD02,2009,Estimate; Male:,539232,6957.11,3549.55,0.66,African American
"Durham County, NC",HD01_VD02,2009,Estimate; Male:,25960,930.55,474.77,1.83,African American
"Forsyth County, NC",HD01_VD02,2009,Estimate; Male:,23431,711.32,362.92,1.55,African American
"Guilford County, NC",HD01_VD02,2009,Estimate; Male:,39693,637.45,325.23,0.82,African American
United States,HD01_VD03,2009,Estimate; Male: - Less than 9th grade,613450,13783.15,7032.22,1.15,African American
North Carolina,HD01_VD03,2009,Estimate; Male: - Less than 9th grade,37434,3918.81,1999.39,5.34,African American
"Durham County, NC",HD01_VD03,2009,Estimate; Male: - Less than 9th grade,1235,638.64,325.84,26.38,African American
"Forsyth County, NC",HD01_VD03,2009,Estimate; Male: - Less than 9th grade,949,579.06,295.44,31.13,African American
"Guilford County, NC",HD01_VD03,2009,Estimate; Male: - Less than 9th grade,2237,851.91,434.65,19.43,African American
United States,HD01_VD04,2009,"Estimate; Male: - 9th to 12th grade, no diploma",1484950,27237.45,13896.66,0.94,African American
North Carolina,HD01_VD04,2009,"Estimate; Male: - 9th to 12th grade, no diploma",80662,5793.02,2955.62,3.66,African American
"Durham County, NC",HD01_VD04,2009,"Estimate; Male: - 9th to 12th grade, no diploma",4115,1096.17,559.27,13.59,African American
"Forsyth County, NC",HD01_VD04,2009,"Estimate; Male: - 9th to 12th grade, no diploma",2451,710.13,362.31,14.78,African American
"Guilford County, NC",HD01_VD04,2009,"Estimate; Male: - 9th to 12th grade, no diploma",4736,1440.51,734.95,15.52,African American
United States,HD01_VD05,2009,Estimate; Male: - Regular high school diploma,3049290,36566.81,18656.54,0.61,African American
North Carolina,HD01_VD05,2009,Estimate; Male: - Regular high school diploma,159532,6623.49,3379.33,2.12,African American
"Durham County, NC",HD01_VD05,2009,Estimate; Male: - Regular high school diploma,3636,1272.51,649.24,17.86,African American
"Forsyth County, NC",HD01_VD05,2009,Estimate; Male: - Regular high school diploma,7214,1570.38,801.21,11.11,African American
"Guilford County, NC",HD01_VD05,2009,Estimate; Male: - Regular high school diploma,10841,1739.57,887.54,8.19,African American
United States,HD01_VD06,2009,Estimate; Male: - GED or alternative credential,581769,16990.64,8668.69,1.49,African American
North Carolina,HD01_VD06,2009,Estimate; Male: - GED or alternative credential,27178,3836.6,1957.45,7.2,African American
"Durham County, NC",HD01_VD06,2009,Estimate; Male: - GED or alternative credential,2304,1124.77,573.86,24.91,African American
"Forsyth County, NC",HD01_VD06,2009,Estimate; Male: - GED or alternative credential,757,521.87,266.26,35.17,African American
"Guilford County, NC",HD01_VD06,2009,Estimate; Male: - GED or alternative credential,2031,1093.79,558.06,27.48,African American
United States,HD01_VD07,2009,"Estimate; Male: - Some college, no degree",2442161,31906.89,16279.03,0.67,African American
North Carolina,HD01_VD07,2009,"Estimate; Male: - Some college, no degree",119025,5741.79,2929.48,2.46,African American
"Durham County, NC",HD01_VD07,2009,"Estimate; Male: - Some college, no degree",6674,1610.89,821.88,12.31,African American
"Forsyth County, NC",HD01_VD07,2009,"Estimate; Male: - Some college, no degree",6263,1324.94,675.99,10.79,African American
"Guilford County, NC",HD01_VD07,2009,"Estimate; Male: - Some college, no degree",10051,1970.72,1005.47,10,African American
United States,HD01_VD08,2009,Estimate; Male: - Associate's degree,663605,18670.64,9525.84,1.44,African American
North Carolina,HD01_VD08,2009,Estimate; Male: - Associate's degree,35028,4991.15,2546.51,7.27,African American
"Durham County, NC",HD01_VD08,2009,Estimate; Male: - Associate's degree,1249,629.11,320.97,25.7,African American
"Forsyth County, NC",HD01_VD08,2009,Estimate; Male: - Associate's degree,1024,596.94,304.56,29.74,African American
"Guilford County, NC",HD01_VD08,2009,Estimate; Male: - Associate's degree,2296,1322.55,674.77,29.39,African American
United States,HD01_VD09,2009,Estimate; Male: - Bachelor's degree,1104074,22849.19,11657.75,1.06,African American
North Carolina,HD01_VD09,2009,Estimate; Male: - Bachelor's degree,57661,5272.34,2689.97,4.67,African American
"Durham County, NC",HD01_VD09,2009,Estimate; Male: - Bachelor's degree,4445,1464.34,747.11,16.81,African American
"Forsyth County, NC",HD01_VD09,2009,Estimate; Male: - Bachelor's degree,4063,1411.91,720.36,17.73,African American
"Guilford County, NC",HD01_VD09,2009,Estimate; Male: - Bachelor's degree,5482,1257.02,641.34,11.7,African American
United States,HD01_VD10,2009,Estimate; Male: - Graduate degree,528011,14271.66,7281.46,1.38,African American
North Carolina,HD01_VD10,2009,Estimate; Male: - Graduate degree,22712,2723.74,1389.66,6.12,African American
"Durham County, NC",HD01_VD10,2009,Estimate; Male: - Graduate degree,2302,842.38,429.79,18.67,African American
"Forsyth County, NC",HD01_VD10,2009,Estimate; Male: - Graduate degree,710,375.32,191.49,26.97,African American
"Guilford County, NC",HD01_VD10,2009,Estimate; Male: - Graduate degree,2019,975.83,497.87,24.66,African American
United States,HD01_VD11,2009,Estimate; Female:,12508100,20261.28,10337.39,0.08,African American
North Carolina,HD01_VD11,2009,Estimate; Female:,668947,4736.17,2416.41,0.36,African American
"Durham County, NC",HD01_VD11,2009,Estimate; Female:,34606,961.53,490.58,1.42,African American
"Forsyth County, NC",HD01_VD11,2009,Estimate; Female:,31625,330.04,168.39,0.53,African American
"Guilford County, NC",HD01_VD11,2009,Estimate; Female:,49828,787.57,401.82,0.81,African American
United States,HD01_VD12,2009,Estimate; Female: - Less than 9th grade,655559,14756.6,7528.88,1.15,African American
North Carolina,HD01_VD12,2009,Estimate; Female: - Less than 9th grade,34319,3125.28,1594.53,4.65,African American
"Durham County, NC",HD01_VD12,2009,Estimate; Female: - Less than 9th grade,1259,747.06,381.15,30.27,African American
"Forsyth County, NC",HD01_VD12,2009,Estimate; Female: - Less than 9th grade,1332,661.28,337.39,25.33,African American
"Guilford County, NC",HD01_VD12,2009,Estimate; Female: - Less than 9th grade,1359,729.19,372.04,27.38,African American
United States,HD01_VD13,2009,"Estimate; Female: - 9th to 12th grade, no diploma",1524025,21669.62,11055.93,0.73,African American
North Carolina,HD01_VD13,2009,"Estimate; Female: - 9th to 12th grade, no diploma",85246,4948.26,2524.62,2.96,African American
"Durham County, NC",HD01_VD13,2009,"Estimate; Female: - 9th to 12th grade, no diploma",4001,1278.47,652.28,16.3,African American
"Forsyth County, NC",HD01_VD13,2009,"Estimate; Female: - 9th to 12th grade, no diploma",2989,1218.89,621.88,20.81,African American
"Guilford County, NC",HD01_VD13,2009,"Estimate; Female: - 9th to 12th grade, no diploma",4805,1211.74,618.23,12.87,African American
United States,HD01_VD14,2009,Estimate; Female: - Regular high school diploma,3192533,34977.36,17845.59,0.56,African American
North Carolina,HD01_VD14,2009,Estimate; Female: - Regular high school diploma,164263,6952.34,3547.11,2.16,African American
"Durham County, NC",HD01_VD14,2009,Estimate; Female: - Regular high school diploma,5833,1342.81,685.11,11.75,African American
"Forsyth County, NC",HD01_VD14,2009,Estimate; Female: - Regular high school diploma,8040,1478.64,754.41,9.38,African American
"Guilford County, NC",HD01_VD14,2009,Estimate; Female: - Regular high school diploma,12302,2244.77,1145.29,9.31,African American
United States,HD01_VD15,2009,Estimate; Female: - GED or alternative credential,439153,13447.15,6860.79,1.56,African American
North Carolina,HD01_VD15,2009,Estimate; Female: - GED or alternative credential,20217,2514.04,1282.67,6.34,African American
"Durham County, NC",HD01_VD15,2009,Estimate; Female: - GED or alternative credential,571,358.64,182.98,32.05,African American
"Forsyth County, NC",HD01_VD15,2009,Estimate; Female: - GED or alternative credential,794,581.45,296.66,37.36,African American
"Guilford County, NC",HD01_VD15,2009,Estimate; Female: - GED or alternative credential,1863,878.13,448.03,24.05,African American
United States,HD01_VD16,2009,"Estimate; Female: - Some college, no degree",3278211,30985.87,15809.12,0.48,African American
North Carolina,HD01_VD16,2009,"Estimate; Female: - Some college, no degree",172423,6905.87,3523.4,2.04,African American
"Durham County, NC",HD01_VD16,2009,"Estimate; Female: - Some college, no degree",8318,1583.49,807.9,9.71,African American
"Forsyth County, NC",HD01_VD16,2009,"Estimate; Female: - Some college, no degree",9917,1631.15,832.22,8.39,African American
"Guilford County, NC",HD01_VD16,2009,"Estimate; Female: - Some college, no degree",14211,2250.72,1148.33,8.08,African American
United States,HD01_VD17,2009,Estimate; Female: - Associate's degree,1010597,18673.02,9527.05,0.94,African American
North Carolina,HD01_VD17,2009,Estimate; Female: - Associate's degree,62615,4495.49,2293.62,3.66,African American
"Durham County, NC",HD01_VD17,2009,Estimate; Female: - Associate's degree,2566,1089.02,555.62,21.65,African American
"Forsyth County, NC",HD01_VD17,2009,Estimate; Female: - Associate's degree,1584,780.43,398.18,25.14,African American
"Guilford County, NC",HD01_VD17,2009,Estimate; Female: - Associate's degree,3471,1379.74,703.95,20.28,African American
United States,HD01_VD18,2009,Estimate; Female: - Bachelor's degree,1531439,24133.62,12313.07,0.8,African American
North Carolina,HD01_VD18,2009,Estimate; Female: - Bachelor's degree,87654,4774.3,2435.87,2.78,African American
"Durham County, NC",HD01_VD18,2009,Estimate; Female: - Bachelor's degree,8318,1529.87,780.55,9.38,African American
"Forsyth County, NC",HD01_VD18,2009,Estimate; Female: - Bachelor's degree,4524,1199.83,612.16,13.53,African American
"Guilford County, NC",HD01_VD18,2009,Estimate; Female: - Bachelor's degree,8691,1662.13,848.03,9.76,African American
United States,HD01_VD19,2009,Estimate; Female: - Graduate degree,876583,18606.3,9493.01,1.08,African American
North Carolina,HD01_VD19,2009,Estimate; Female: - Graduate degree,42210,4068.94,2075.99,4.92,African American
"Durham County, NC",HD01_VD19,2009,Estimate; Female: - Graduate degree,3740,1152.17,587.84,15.72,African American
"Forsyth County, NC",HD01_VD19,2009,Estimate; Female: - Graduate degree,2445,930.55,474.77,19.42,African American
"Guilford County, NC",HD01_VD19,2009,Estimate; Female: - Graduate degree,3126,922.21,470.52,15.05,African American
United States,HD01_VD01,2010,Estimate; Total:,23530646,37878.64,19325.84,0.08,African American
North Carolina,HD01_VD01,2010,Estimate; Total:,1267686,8515.57,4344.68,0.34,African American
"Durham County, NC",HD01_VD01,2010,Estimate; Total:,61896,1120,571.43,0.92,African American
"Forsyth County, NC",HD01_VD01,2010,Estimate; Total:,55550,1012.77,516.72,0.93,African American
"Guilford County, NC",HD01_VD01,2010,Estimate; Total:,91902,1413.11,720.97,0.78,African American
United States,HD01_VD02,2010,Estimate; Male:,10745175,26479.66,13510.03,0.13,African American
North Carolina,HD01_VD02,2010,Estimate; Male:,563953,5281.87,2694.83,0.48,African American
"Durham County, NC",HD01_VD02,2010,Estimate; Male:,26211,792.34,404.26,1.54,African American
"Forsyth County, NC",HD01_VD02,2010,Estimate; Male:,24050,595.74,303.95,1.26,African American
"Guilford County, NC",HD01_VD02,2010,Estimate; Male:,40026,1118.81,570.82,1.43,African American
United States,HD01_VD03,2010,Estimate; Male: - Less than 9th grade,598716,14507.57,7401.82,1.24,African American
North Carolina,HD01_VD03,2010,Estimate; Male: - Less than 9th grade,34884,3382.64,1725.84,4.95,African American
"Durham County, NC",HD01_VD03,2010,Estimate; Male: - Less than 9th grade,1168,649.36,331.31,28.37,African American
"Forsyth County, NC",HD01_VD03,2010,Estimate; Male: - Less than 9th grade,566,446.81,227.96,40.28,African American
"Guilford County, NC",HD01_VD03,2010,Estimate; Male: - Less than 9th grade,1644,878.13,448.03,27.25,African American
United States,HD01_VD04,2010,"Estimate; Male: - 9th to 12th grade, no diploma",1511170,25807.66,13167.17,0.87,African American
North Carolina,HD01_VD04,2010,"Estimate; Male: - 9th to 12th grade, no diploma",90596,6104,3114.29,3.44,African American
"Durham County, NC",HD01_VD04,2010,"Estimate; Male: - 9th to 12th grade, no diploma",2877,1129.53,576.29,20.03,African American
"Forsyth County, NC",HD01_VD04,2010,"Estimate; Male: - 9th to 12th grade, no diploma",2929,1334.47,680.85,23.25,African American
"Guilford County, NC",HD01_VD04,2010,"Estimate; Male: - 9th to 12th grade, no diploma",4622,1559.66,795.74,17.22,African American
United States,HD01_VD05,2010,Estimate; Male: - Regular high school diploma,3149475,32358.47,16509.42,0.52,African American
North Carolina,HD01_VD05,2010,Estimate; Male: - Regular high school diploma,167163,7221.62,3684.5,2.2,African American
"Durham County, NC",HD01_VD05,2010,Estimate; Male: - Regular high school diploma,6272,1664.51,849.24,13.54,African American
"Forsyth County, NC",HD01_VD05,2010,Estimate; Male: - Regular high school diploma,7843,1672.85,853.49,10.88,African American
"Guilford County, NC",HD01_VD05,2010,Estimate; Male: - Regular high school diploma,11599,2019.57,1030.39,8.88,African American
United States,HD01_VD06,2010,Estimate; Male: - GED or alternative credential,618863,14527.83,7412.16,1.2,African American
North Carolina,HD01_VD06,2010,Estimate; Male: - GED or alternative credential,27241,3424.34,1747.11,6.41,African American
"Durham County, NC",HD01_VD06,2010,Estimate; Male: - GED or alternative credential,2140,886.47,452.28,21.13,African American
"Forsyth County, NC",HD01_VD06,2010,Estimate; Male: - GED or alternative credential,1279,650.55,331.91,25.95,African American
"Guilford County, NC",HD01_VD06,2010,Estimate; Male: - GED or alternative credential,1306,732.77,373.86,28.63,African American
